|Run	|Epoch	#PerTrlMSec	#FillSSE	#FillAvgSSE	#FillPctErr	#FillPctCor	#FillCosDiff	#InpSSE	#InpAvgSSE	#InpPctErr	#InpPctCor	#InpCosDiff	#UnAmbFillErr	#AmbFillErr	#CurQFillErr	#RevQFillErr	#UnAmbFillSSE	#AmbFillSSE	#CurQFillSSE	#RevQFillSSE	#UnAmbFillCosDiff	#AmbFillCosDiff	#CurQFillCosDiff	#RevQFillCosDiff	#Encode ActAvg	#Encode Hog	#Encode Dead	#EncodeCT ActAvg	#EncodeCT Hog	#EncodeCT Dead	#Gestalt ActAvg	#Gestalt Hog	#Gestalt Dead	#GestaltCT ActAvg	#GestaltCT Hog	#GestaltCT Dead	#Decode ActAvg	#Decode Hog	#Decode Dead
0	283	13.51	0.3756	0.006829	0.2144	0.7856	0.791	0.3309	0.006618	0.3203	0.6797	0.6268	0.1097	0.278	0.124	0.2748	0.1964	0.4826	0.2252	0.4714	0.8899	0.7324	0.8753	0.737	0.2082	0.09028	0	0.1239	0.02083	0	0.05457	0	0.3611	0.039	0	0.1389	0.1477	0	0.006944
0	284	13.3	0.3389	0.006163	0.1927	0.8073	0.8137	0.3042	0.006085	0.2953	0.7047	0.6448	0.09938	0.2555	0.096	0.2665	0.1728	0.4517	0.1724	0.4643	0.9048	0.7519	0.9052	0.7449	0.2077	0.08333	0	0.1243	0.02083	0.006944	0.05541	0.006944	0.3472	0.03924	0	0.1806	0.1472	0	0
0	285	13.3	0.3461	0.006293	0.2058	0.7942	0.8064	0.3099	0.006197	0.3094	0.6906	0.6447	0.1075	0.2522	0.126	0.2551	0.1804	0.4244	0.2124	0.4284	0.9016	0.7603	0.8811	0.7606	0.2081	0.09028	0	0.1235	0.02083	0	0.05433	0	0.3611	0.03852	0	0.1736	0.1487	0	0
0	286	13.18	0.378	0.006872	0.2194	0.7806	0.7906	0.3271	0.006542	0.3124	0.6876	0.6375	0.1099	0.2796	0.126	0.2824	0.1838	0.4871	0.221	0.4815	0.8999	0.7283	0.8776	0.7332	0.2081	0.07639	0	0.1244	0.02083	0.006944	0.05542	0.006944	0.3125	0.0383	0	0.1458	0.1463	0	0
0	287	13.47	0.3502	0.006366	0.2013	0.7987	0.8068	0.3059	0.006119	0.2843	0.7157	0.6484	0.1128	0.2725	0.09	0.2923	0.1962	0.4741	0.1604	0.5037	0.8922	0.7379	0.9099	0.7242	0.2088	0.1042	0	0.1241	0.02083	0	0.05506	0.006944	0.3333	0.03854	0	0.1597	0.1464	0	0.006944
0	288	13.22	0.3355	0.0061	0.1939	0.8061	0.8137	0.306	0.006121	0.3054	0.6946	0.6409	0.1044	0.2591	0.112	0.25	0.1763	0.4539	0.1965	0.4291	0.9038	0.7457	0.8921	0.76	0.2085	0.08333	0	0.124	0.02083	0	0.05597	0.006944	0.3542	0.03858	0	0.1458	0.1468	0	0.006944
0	289	13.44	0.3686	0.006702	0.2056	0.7944	0.796	0.2953	0.005907	0.2939	0.7061	0.649	0.09217	0.2687	0.112	0.2732	0.1615	0.4854	0.2049	0.4845	0.9094	0.7325	0.8873	0.7309	0.2069	0.06944	0	0.1248	0.02083	0	0.05636	0	0.3403	0.03893	0	0.2014	0.147	0	0
0	290	12.85	0.3404	0.00619	0.1925	0.8075	0.8151	0.3154	0.006307	0.324	0.676	0.6377	0.09091	0.2652	0.092	0.2709	0.164	0.4653	0.1621	0.48	0.9125	0.7454	0.9115	0.7398	0.2069	0.07639	0	0.1247	0.02083	0.006944	0.05417	0.006944	0.3819	0.03945	0	0.2222	0.146	0	0.006944
0	291	12.83	0.3639	0.006616	0.2053	0.7947	0.8032	0.2787	0.005574	0.2841	0.7159	0.6646	0.1077	0.2736	0.118	0.264	0.1864	0.4906	0.2148	0.4607	0.9012	0.7323	0.8828	0.7521	0.2072	0.09028	0	0.1239	0.02083	0.006944	0.05447	0.006944	0.3194	0.03933	0	0.1736	0.1472	0	0.006944
0	292	13.44	0.3963	0.007206	0.2282	0.7718	0.7791	0.2994	0.005988	0.3124	0.6876	0.6524	0.1101	0.2876	0.126	0.3003	0.1879	0.5022	0.2193	0.5207	0.8934	0.7217	0.8774	0.7102	0.2074	0.09028	0	0.1248	0.02083	0	0.0562	0.006944	0.3264	0.03884	0	0.1528	0.1469	0	0.006944
0	293	13.19	0.3995	0.007263	0.2222	0.7778	0.7786	0.3384	0.006769	0.3206	0.6794	0.6245	0.12	0.2602	0.116	0.301	0.2192	0.4648	0.212	0.5367	0.882	0.7396	0.8819	0.7035	0.2084	0.09722	0	0.1254	0.01389	0.006944	0.05375	0.01389	0.3472	0.03902	0	0.1458	0.145	0	0
0	294	13.12	0.3592	0.006531	0.2048	0.7952	0.8002	0.3154	0.006307	0.3136	0.6864	0.6301	0.1196	0.2642	0.12	0.2601	0.2089	0.4648	0.2152	0.4503	0.8829	0.7427	0.8823	0.7469	0.206	0.04167	0	0.125	0.01389	0.006944	0.05598	0.01389	0.3403	0.03895	0	0.1319	0.1465	0	0.006944
0	295	13.3	0.4051	0.007366	0.2245	0.7755	0.7794	0.3127	0.006254	0.3102	0.6898	0.6368	0.1124	0.279	0.138	0.2774	0.2055	0.5011	0.2479	0.502	0.8916	0.7239	0.8627	0.7295	0.2084	0.09028	0	0.1251	0.01389	0.006944	0.05542	0.006944	0.3333	0.03883	0	0.1389	0.1465	0	0
0	296	13.56	0.3767	0.006848	0.2101	0.7899	0.7914	0.3117	0.006234	0.3162	0.6838	0.6411	0.09308	0.2689	0.108	0.2861	0.1667	0.4823	0.1946	0.5117	0.9068	0.7336	0.8929	0.7157	0.2064	0.09028	0	0.1247	0.02083	0.006944	0.0548	0.006944	0.3542	0.03902	0	0.1875	0.1467	0	0.006944
0	297	13.83	0.3513	0.006387	0.2015	0.7985	0.8052	0.2936	0.005872	0.2942	0.7058	0.6498	0.1036	0.2637	0.124	0.2487	0.1772	0.4635	0.2171	0.4324	0.901	0.7437	0.8797	0.7601	0.2079	0.09028	0	0.1246	0.01389	0	0.05543	0.006944	0.3403	0.03878	0	0.1389	0.1471	0	0.006944
0	298	13.18	0.3351	0.006093	0.1904	0.8096	0.8176	0.2997	0.005993	0.2889	0.7111	0.6505	0.1101	0.2741	0.1	0.257	0.1906	0.4882	0.1778	0.45	0.8947	0.7371	0.9017	0.7571	0.2084	0.09028	0	0.124	0.006944	0.006944	0.05568	0.006944	0.3611	0.03948	0	0.1944	0.149	0	0.006944
0	299	13.12	0.4075	0.00741	0.2324	0.7676	0.7795	0.324	0.00648	0.3259	0.6741	0.6307	0.1213	0.2764	0.13	0.303	0.2091	0.4876	0.2316	0.5268	0.8877	0.7356	0.8726	0.7177	0.2068	0.06944	0	0.1244	0.01389	0	0.05597	0	0.3681	0.03908	0	0.1042	0.1468	0	0.006944
0	300	13.26	0.4042	0.00735	0.2329	0.7671	0.7761	0.31	0.006201	0.3191	0.6809	0.637	0.1056	0.2996	0.132	0.3026	0.1747	0.5279	0.2287	0.5256	0.9011	0.7096	0.8727	0.7097	0.2076	0.05556	0	0.1251	0.02083	0.006944	0.05558	0.006944	0.375	0.03884	0	0.1597	0.1464	0	0
0	301	13.29	0.3136	0.005702	0.1861	0.8139	0.8289	0.2772	0.005544	0.2764	0.7236	0.6641	0.07026	0.2527	0.11	0.2359	0.124	0.4208	0.1891	0.3928	0.932	0.7708	0.8954	0.7875	0.2068	0.07639	0	0.1247	0.01389	0	0.05568	0	0.3403	0.03896	0	0.125	0.1473	0	0.006944
0	302	13.31	0.3488	0.006341	0.198	0.802	0.8105	0.2957	0.005914	0.3135	0.6865	0.6507	0.1055	0.2429	0.124	0.2417	0.1791	0.4343	0.2217	0.4217	0.904	0.7628	0.8801	0.7702	0.2086	0.09028	0	0.1245	0.01389	0.006944	0.05478	0.006944	0.3264	0.03907	0	0.1528	0.1477	0	0
0	303	13.12	0.3566	0.006483	0.2	0.8	0.8055	0.2772	0.005544	0.2927	0.7073	0.6542	0.08676	0.2648	0.11	0.2633	0.1565	0.4703	0.1975	0.4677	0.9133	0.7448	0.8925	0.7446	0.2093	0.08333	0	0.1242	0.01389	0	0.05684	0.006944	0.3542	0.03881	0	0.1389	0.1473	0	0.006944
0	304	13.48	0.3905	0.0071	0.2274	0.7726	0.787	0.3057	0.006115	0.3192	0.6808	0.6375	0.1211	0.2737	0.138	0.2828	0.2001	0.477	0.236	0.4869	0.8925	0.7383	0.8667	0.7401	0.2082	0.07639	0	0.1249	0.02083	0.006944	0.05641	0.006944	0.3542	0.0389	0	0.1042	0.1475	0	0.006944
0	305	13.27	0.364	0.006617	0.2068	0.7932	0.8018	0.2866	0.005733	0.2956	0.7044	0.6535	0.0984	0.2654	0.146	0.2316	0.1652	0.4746	0.2592	0.4046	0.9083	0.7433	0.8592	0.7792	0.2088	0.09028	0	0.1246	0.01389	0	0.05574	0.006944	0.3542	0.03918	0	0.125	0.1477	0	0
0	306	13.37	0.3789	0.006889	0.2169	0.7831	0.7912	0.3206	0.006412	0.3124	0.6876	0.6404	0.1151	0.253	0.138	0.2621	0.1995	0.4431	0.2448	0.4531	0.8865	0.7586	0.8622	0.754	0.209	0.09028	0	0.1251	0.01389	0	0.05566	0.006944	0.3333	0.03881	0	0.1111	0.1463	0	0
0	307	13.55	0.3514	0.006389	0.196	0.804	0.8081	0.2755	0.00551	0.2907	0.7093	0.6657	0.09677	0.2582	0.124	0.2379	0.1759	0.4605	0.2166	0.4339	0.9046	0.7478	0.8787	0.7669	0.2082	0.09028	0	0.1241	0.01389	0	0.05598	0.006944	0.3264	0.03945	0	0.1042	0.148	0	0.006944
0	308	13.7	0.3069	0.00558	0.1738	0.8262	0.8345	0.3105	0.00621	0.3132	0.6868	0.6419	0.07674	0.2263	0.098	0.2259	0.1408	0.3947	0.1749	0.3965	0.9248	0.7865	0.9045	0.7877	0.2066	0.05556	0	0.1245	0.006944	0	0.05482	0	0.3333	0.03913	0	0.125	0.1475	0	0.006944
0	309	13.62	0.3556	0.006465	0.2061	0.7939	0.8017	0.2871	0.005742	0.2851	0.7149	0.6578	0.08966	0.2719	0.116	0.2685	0.1508	0.4729	0.2089	0.4522	0.9135	0.7385	0.8845	0.7465	0.208	0.0625	0	0.125	0.01389	0	0.0567	0.006944	0.3056	0.03909	0	0.1181	0.1471	0	0
0	310	14.06	0.3294	0.00599	0.1899	0.8101	0.8181	0.2855	0.00571	0.2933	0.7067	0.6557	0.08216	0.2478	0.11	0.2436	0.1374	0.4348	0.2049	0.4046	0.9242	0.7598	0.8893	0.7733	0.2099	0.1181	0	0.124	0.02083	0.006944	0.05462	0	0.3542	0.03952	0	0.1528	0.1479	0	0.006944
0	311	13.48	0.3493	0.006352	0.2013	0.7987	0.8072	0.3024	0.006048	0.2983	0.7017	0.6502	0.09938	0.2718	0.13	0.2405	0.1673	0.4779	0.2266	0.4162	0.9048	0.7396	0.8763	0.7685	0.2079	0.09722	0	0.124	0.01389	0	0.05655	0	0.3333	0.03905	0	0.1528	0.1474	0	0
0	312	14.41	0.3424	0.006225	0.1975	0.8025	0.8114	0.2787	0.005574	0.2961	0.7039	0.6631	0.1057	0.2536	0.114	0.2532	0.1788	0.4446	0.2044	0.4303	0.8982	0.7588	0.8886	0.7614	0.2075	0.0625	0	0.124	0.01389	0	0.0545	0.01389	0.3194	0.03914	0	0.1667	0.1472	0	0.006944
0	313	13.74	0.3769	0.006853	0.2194	0.7806	0.7889	0.2913	0.005827	0.2844	0.7156	0.6582	0.08989	0.2991	0.14	0.2646	0.1511	0.5171	0.2538	0.4376	0.9151	0.7106	0.8604	0.7516	0.2075	0.06944	0	0.1243	0.01389	0	0.05507	0.006944	0.3264	0.03838	0	0.1528	0.1467	0	0.006944
0	314	13.36	0.3709	0.006743	0.2075	0.7925	0.7982	0.3052	0.006105	0.3039	0.6961	0.6465	0.08267	0.2577	0.124	0.2608	0.1476	0.4605	0.2261	0.4602	0.9216	0.748	0.8766	0.75	0.207	0.07639	0	0.1246	0.006944	0.006944	0.05437	0.01389	0.3403	0.039	0	0.1389	0.1474	0	0.006944
0	315	13.34	0.3681	0.006693	0.2048	0.7952	0.7978	0.3152	0.006305	0.3042	0.6958	0.6415	0.1229	0.2314	0.126	0.2532	0.2223	0.4147	0.2265	0.4551	0.8799	0.7706	0.8761	0.7494	0.2088	0.08333	0	0.1243	0.02083	0.006944	0.05561	0.006944	0.3403	0.03855	0	0.1181	0.1465	0	0.006944
0	316	14.66	0.3223	0.00586	0.1851	0.8149	0.8247	0.2937	0.005874	0.2852	0.7148	0.6605	0.08864	0.2379	0.122	0.2183	0.1517	0.4167	0.225	0.364	0.9194	0.7714	0.8758	0.8043	0.2065	0.09722	0	0.124	0.01389	0	0.05567	0.006944	0.2986	0.03922	0	0.1181	0.1484	0	0.006944
0	317	13.37	0.3169	0.005761	0.1801	0.8199	0.8262	0.2989	0.005977	0.3009	0.6991	0.6488	0.07566	0.2617	0.114	0.2183	0.1356	0.4574	0.1983	0.3869	0.9259	0.7487	0.8919	0.7869	0.207	0.08333	0	0.1247	0.01389	0	0.05628	0.006944	0.2986	0.03922	0	0.125	0.1485	0	0.006944
0	318	13.12	0.316	0.005745	0.1836	0.8164	0.8252	0.3143	0.006286	0.3084	0.6916	0.6408	0.08353	0.2371	0.108	0.2329	0.1425	0.409	0.1881	0.3978	0.9224	0.7726	0.8946	0.7816	0.2074	0.06944	0	0.1245	0.01389	0	0.0552	0.006944	0.3472	0.03779	0	0.1181	0.1486	0	0
0	319	13.24	0.3636	0.00661	0.2114	0.7886	0.798	0.303	0.006061	0.3034	0.6966	0.6428	0.09698	0.2864	0.134	0.2564	0.1641	0.4955	0.2337	0.4369	0.9096	0.7239	0.869	0.7588	0.2073	0.09028	0	0.1237	0.01389	0	0.05599	0.006944	0.3264	0.03897	0	0.1597	0.1467	0	0
0	320	13.02	0.334	0.006073	0.1902	0.8098	0.8189	0.2988	0.005976	0.2948	0.7052	0.6547	0.1048	0.2358	0.118	0.2331	0.1735	0.425	0.215	0.3995	0.9073	0.7681	0.8815	0.7859	0.2067	0.0625	0	0.1236	0.01389	0	0.0556	0	0.3333	0.03847	0	0.125	0.146	0	0
0	321	13.92	0.3373	0.006133	0.1934	0.8066	0.8157	0.3002	0.006005	0.2974	0.7026	0.6527	0.07883	0.264	0.116	0.243	0.1295	0.4683	0.2086	0.4156	0.9295	0.744	0.8846	0.7747	0.2057	0.08333	0	0.1246	0.01389	0	0.05525	0.006944	0.3472	0.0388	0	0.1458	0.1466	0	0.006944
0	322	14.52	0.285	0.005182	0.1652	0.8348	0.8453	0.2883	0.005765	0.2721	0.7279	0.6613	0.06388	0.2323	0.088	0.2214	0.1057	0.4055	0.1563	0.3763	0.9418	0.7807	0.9141	0.7971	0.2069	0.1111	0	0.1246	0.006944	0	0.05457	0	0.3819	0.03967	0	0.1319	0.1481	0	0
0	323	14.24	0.287	0.005219	0.1641	0.8359	0.8426	0.2912	0.005825	0.2769	0.7231	0.6602	0.08125	0.2209	0.096	0.2092	0.1378	0.3913	0.1676	0.3661	0.9242	0.7856	0.9092	0.7977	0.2062	0.07639	0	0.1244	0.01389	0.006944	0.05529	0	0.3542	0.03906	0	0.1458	0.1469	0	0.006944
0	324	13.56	0.2598	0.004723	0.1465	0.8535	0.8547	0.2624	0.005247	0.2712	0.7288	0.6788	0.06941	0.1958	0.078	0.1974	0.1145	0.3565	0.1458	0.3404	0.9324	0.8045	0.9205	0.8069	0.2083	0.06944	0	0.1246	0.006944	0	0.05557	0	0.3611	0.03886	0	0.1181	0.1471	0	0.006944
0	325	13.2	0.3369	0.006125	0.1934	0.8066	0.8151	0.285	0.005699	0.2896	0.7104	0.6627	0.0778	0.2621	0.098	0.266	0.1322	0.4597	0.1706	0.4633	0.9256	0.7495	0.9047	0.7478	0.2089	0.1181	0	0.1244	0.01389	0	0.0543	0.01389	0.375	0.0393	0	0.1528	0.1477	0	0
0	326	14.31	0.2894	0.005262	0.1656	0.8344	0.8394	0.2865	0.005731	0.2783	0.7217	0.663	0.086	0.2251	0.09	0.2199	0.1434	0.4022	0.1618	0.3785	0.9188	0.7789	0.9115	0.7882	0.2091	0.08333	0	0.1242	0.02083	0	0.0567	0.006944	0.3056	0.03828	0	0.125	0.1477	0	0.006944
0	327	13.47	0.3239	0.005889	0.1937	0.8063	0.8176	0.2977	0.005955	0.2782	0.7218	0.6567	0.08671	0.2899	0.098	0.2658	0.1388	0.4933	0.1771	0.4277	0.9183	0.727	0.9029	0.7558	0.2068	0.09722	0	0.125	0.02083	0.006944	0.05465	0.006944	0.3403	0.0385	0	0.1181	0.1495	0	0.006944
0	328	12.82	0.3231	0.005874	0.1901	0.8099	0.8221	0.2948	0.005896	0.2857	0.7143	0.6558	0.08768	0.2634	0.116	0.2365	0.15	0.4465	0.2079	0.3881	0.92	0.7512	0.8865	0.7852	0.2074	0.09722	0	0.1247	0.01389	0.006944	0.05596	0.01389	0.3542	0.03908	0	0.1389	0.1484	0	0
0	329	13.47	0.3569	0.006489	0.201	0.799	0.8043	0.3341	0.006682	0.3165	0.6835	0.6304	0.09425	0.2588	0.116	0.2583	0.1643	0.4623	0.2118	0.4511	0.9109	0.7456	0.8834	0.7534	0.2084	0.1111	0	0.1232	0.01389	0	0.05672	0.006944	0.3333	0.03889	0	0.1389	0.1475	0	0.006944
0	330	13.55	0.3434	0.006244	0.2045	0.7955	0.808	0.3166	0.006333	0.3004	0.6996	0.6367	0.1083	0.267	0.11	0.273	0.1741	0.4573	0.1844	0.4586	0.9042	0.7425	0.9009	0.7384	0.2079	0.06944	0	0.1238	0.01389	0	0.05562	0.006944	0.3264	0.0391	0	0.1458	0.1483	0	0.006944
0	331	13.73	0.3143	0.005715	0.1757	0.8243	0.826	0.3072	0.006145	0.2907	0.7093	0.6439	0.08125	0.2433	0.096	0.2327	0.1409	0.4403	0.1793	0.4066	0.9205	0.7581	0.9024	0.7729	0.2079	0.0625	0	0.1251	0.01389	0	0.05704	0.006944	0.3264	0.03857	0	0.08333	0.1459	0	0
0	332	13.4	0.3208	0.005832	0.1811	0.8189	0.8222	0.3431	0.006863	0.3184	0.6816	0.6248	0.09091	0.2433	0.106	0.2304	0.1567	0.436	0.1926	0.4018	0.9105	0.7614	0.8937	0.7766	0.2094	0.05556	0	0.1252	0.01389	0	0.05621	0.006944	0.3264	0.0386	0	0.1458	0.1463	0	0
0	333	13.59	0.353	0.006418	0.1992	0.8008	0.8072	0.337	0.00674	0.3113	0.6887	0.6332	0.08585	0.2619	0.114	0.257	0.1505	0.4655	0.2091	0.4462	0.917	0.7466	0.8856	0.7566	0.2082	0.06944	0	0.1248	0.01389	0	0.05486	0.006944	0.3403	0.03885	0	0.1389	0.1471	0	0
0	334	13.38	0.3023	0.005496	0.1719	0.8281	0.8357	0.3118	0.006237	0.2985	0.7015	0.6462	0.07912	0.2294	0.1	0.2199	0.1311	0.4116	0.1777	0.3843	0.93	0.775	0.9026	0.7922	0.2071	0.1042	0	0.1244	0.01389	0	0.05564	0	0.3472	0.03889	0	0.1111	0.1477	0	0.006944
0	335	13.43	0.3292	0.005985	0.1884	0.8116	0.8194	0.324	0.00648	0.3002	0.6998	0.6411	0.07306	0.2576	0.13	0.2146	0.1199	0.4575	0.2367	0.3628	0.9307	0.7524	0.8735	0.7967	0.2071	0.05556	0	0.1245	0.01389	0	0.05422	0	0.3194	0.03857	0	0.1111	0.1469	0	0.006944
0	336	13.27	0.3464	0.006298	0.203	0.797	0.8082	0.314	0.006279	0.3029	0.6971	0.6479	0.1091	0.2339	0.128	0.2462	0.1819	0.4023	0.2284	0.4076	0.8979	0.7782	0.8742	0.7734	0.2075	0.09722	0	0.1245	0.01389	0.006944	0.05454	0.006944	0.3819	0.0389	0	0.1597	0.147	0	0
0	337	13.52	0.3513	0.006388	0.198	0.802	0.8054	0.3199	0.006399	0.299	0.701	0.64	0.08184	0.249	0.132	0.2316	0.1463	0.441	0.235	0.4099	0.9182	0.7563	0.8686	0.7744	0.208	0.08333	0	0.1241	0.01389	0.006944	0.05444	0.01389	0.3264	0.03881	0	0.1597	0.1472	0	0.006944
0	338	13.49	0.3631	0.006602	0.2073	0.7927	0.7993	0.3145	0.006289	0.3036	0.6964	0.6433	0.09795	0.267	0.122	0.2626	0.1672	0.4719	0.2185	0.4541	0.9087	0.738	0.8775	0.7511	0.2076	0.09028	0	0.1244	0.02083	0	0.05607	0.006944	0.3472	0.0387	0	0.1319	0.1479	0	0
0	339	13.64	0.3143	0.005715	0.181	0.819	0.8278	0.3215	0.006429	0.3	0.7	0.6416	0.09434	0.221	0.098	0.241	0.1589	0.3883	0.178	0.4084	0.913	0.7872	0.9017	0.7772	0.2074	0.09722	0	0.1239	0.01389	0	0.05482	0.006944	0.3611	0.03892	0	0.1319	0.1466	0	0
0	340	13.89	0.2945	0.005354	0.1707	0.8293	0.841	0.3107	0.006213	0.2851	0.7149	0.6437	0.07708	0.2384	0.09	0.2302	0.1323	0.4123	0.1644	0.3855	0.9289	0.777	0.9101	0.7934	0.2075	0.08333	0	0.1247	0.01389	0	0.05565	0.006944	0.3333	0.03891	0	0.1528	0.1465	0	0
0	341	13.66	0.3002	0.005458	0.1738	0.8262	0.8344	0.3285	0.006569	0.3233	0.6767	0.6318	0.07232	0.2211	0.1	0.2234	0.1258	0.3811	0.1731	0.3852	0.931	0.7895	0.9047	0.7873	0.2083	0.07639	0	0.1244	0.02083	0	0.05515	0.01389	0.3264	0.03857	0	0.1181	0.1466	0	0
0	342	14.91	0.3721	0.006766	0.2119	0.7881	0.7959	0.3183	0.006366	0.3024	0.6976	0.6379	0.1036	0.2396	0.134	0.257	0.1723	0.4268	0.2399	0.4457	0.9069	0.765	0.8666	0.7578	0.2074	0.07639	0	0.125	0.01389	0	0.05543	0.006944	0.3333	0.03877	0	0.125	0.1462	0	0
0	343	13.51	0.3694	0.006716	0.2076	0.7924	0.7971	0.319	0.00638	0.2854	0.7146	0.6434	0.1146	0.276	0.11	0.2795	0.2007	0.4954	0.2017	0.4896	0.8904	0.7269	0.8883	0.7321	0.2081	0.07639	0	0.1251	0.01389	0.006944	0.05431	0	0.3333	0.03901	0	0.1389	0.1466	0	0.006944
0	344	13.43	0.2844	0.00517	0.1633	0.8367	0.8438	0.3393	0.006786	0.3157	0.6843	0.6336	0.06653	0.2372	0.104	0.1974	0.1148	0.4143	0.18	0.3452	0.9371	0.7723	0.9027	0.8083	0.2085	0.09722	0	0.1243	0.01389	0	0.05541	0	0.3472	0.03933	0	0.1458	0.148	0	0.006944
0	345	14.56	0.3145	0.005718	0.1823	0.8177	0.8234	0.346	0.006919	0.3236	0.6764	0.619	0.07746	0.2392	0.118	0.2179	0.1316	0.4147	0.2105	0.3672	0.9242	0.7689	0.8829	0.7924	0.2079	0.06944	0	0.1246	0.01389	0	0.05597	0.006944	0.3056	0.03882	0	0.09722	0.1469	0	0.006944
0	346	13.31	0.2789	0.005071	0.1625	0.8375	0.843	0.2868	0.005737	0.274	0.726	0.6648	0.09743	0.2171	0.082	0.2234	0.1686	0.3706	0.1434	0.38	0.9079	0.7869	0.9195	0.7858	0.2087	0.07639	0	0.1249	0.006944	0	0.05555	0.006944	0.3194	0.03872	0	0.1181	0.1481	0	0.006944
0	347	13.4	0.3123	0.005677	0.1811	0.8189	0.8289	0.3335	0.00667	0.3006	0.6994	0.6365	0.09462	0.2326	0.108	0.2278	0.163	0.4011	0.1935	0.3836	0.9103	0.7807	0.8929	0.7912	0.2065	0.08333	0	0.1248	0.01389	0.006944	0.05588	0	0.3403	0.03872	0	0.1528	0.1478	0	0.006944
0	348	13.41	0.2993	0.005442	0.1738	0.8262	0.8295	0.3191	0.006382	0.2953	0.7047	0.6497	0.08316	0.2419	0.102	0.2208	0.1299	0.4329	0.1834	0.3704	0.9241	0.7558	0.8962	0.7882	0.2066	0.06944	0	0.1249	0.01389	0	0.05509	0	0.3264	0.03903	0	0.1389	0.1469	0	0.006944
0	349	13.42	0.3507	0.006376	0.2003	0.7997	0.8055	0.2959	0.005918	0.274	0.726	0.6563	0.1017	0.267	0.11	0.264	0.176	0.4699	0.1988	0.4544	0.9014	0.7406	0.8894	0.7484	0.2061	0.0625	0	0.1256	0.01389	0	0.05478	0.006944	0.3819	0.03944	0	0.1736	0.1471	0	0
0	350	13.2	0.3479	0.006325	0.1967	0.8033	0.807	0.3356	0.006712	0.3163	0.6837	0.6288	0.08824	0.2725	0.122	0.2412	0.1532	0.485	0.2136	0.4291	0.9151	0.7309	0.8802	0.7636	0.206	0.07639	0	0.1247	0.01389	0.006944	0.0544	0.006944	0.3542	0.03893	0	0.09722	0.1483	0	0.006944
0	351	13.32	0.2915	0.0053	0.1635	0.8365	0.8404	0.3241	0.006482	0.306	0.694	0.6432	0.07743	0.2151	0.092	0.2134	0.1328	0.389	0.1692	0.3738	0.9265	0.788	0.9077	0.795	0.2083	0.07639	0	0.1252	0.01389	0	0.05494	0.006944	0.3681	0.03927	0	0.1319	0.1472	0	0.006944
0	352	13.47	0.3037	0.005523	0.1698	0.8302	0.8342	0.317	0.00634	0.2838	0.7162	0.6453	0.09442	0.2121	0.106	0.2076	0.1688	0.3795	0.1948	0.3647	0.907	0.7938	0.8949	0.7995	0.2075	0.0625	0	0.1248	0.01389	0	0.05552	0	0.3194	0.03901	0	0.1181	0.1473	0	0.006944
0	353	13.4	0.3184	0.00579	0.1795	0.8205	0.8248	0.3245	0.006489	0.2997	0.7003	0.6418	0.08969	0.2292	0.112	0.2199	0.1619	0.4037	0.1996	0.389	0.9119	0.7769	0.8892	0.7873	0.2072	0.08333	0	0.1242	0.01389	0	0.05608	0.006944	0.3542	0.03841	0	0.1042	0.1469	0	0.006944
0	354	13.42	0.3309	0.006015	0.1849	0.8151	0.8227	0.3228	0.006457	0.295	0.705	0.6467	0.08028	0.244	0.106	0.238	0.1373	0.4426	0.1943	0.4199	0.9289	0.7605	0.8939	0.7775	0.2072	0.09028	0	0.1248	0.006944	0	0.05593	0.006944	0.3056	0.03902	0	0.2014	0.1477	0	0.006944
0	355	13.24	0.3354	0.006098	0.1955	0.8045	0.8156	0.3478	0.006956	0.3051	0.6949	0.6284	0.08864	0.2555	0.118	0.2437	0.1558	0.4347	0.199	0.4226	0.915	0.7603	0.8909	0.7673	0.2077	0.08333	0	0.1246	0.02083	0	0.05573	0.006944	0.3194	0.03853	0	0.125	0.1466	0	0
0	356	13.34	0.2981	0.00542	0.1684	0.8316	0.8349	0.3207	0.006413	0.2899	0.7101	0.6449	0.08544	0.2373	0.096	0.2179	0.1503	0.4216	0.1737	0.3812	0.9157	0.768	0.9053	0.7871	0.2078	0.0625	0	0.1248	0.01389	0	0.05635	0.006944	0.3472	0.03925	0	0.1319	0.1475	0	0.006944
0	357	13.35	0.3062	0.005567	0.1795	0.8205	0.8314	0.32	0.006399	0.3008	0.6992	0.6466	0.08442	0.2401	0.114	0.2174	0.1347	0.4195	0.2022	0.3608	0.924	0.7709	0.8907	0.7986	0.2088	0.06944	0	0.1239	0.02083	0	0.05714	0	0.3611	0.03819	0	0.125	0.147	0	0
0	358	13.22	0.2613	0.004751	0.1511	0.8489	0.8595	0.329	0.00658	0.3031	0.6969	0.6398	0.05702	0.2146	0.086	0.1954	0.09202	0.3779	0.1564	0.3281	0.9523	0.795	0.9159	0.8237	0.2089	0.06944	0	0.124	0.01389	0	0.05567	0.006944	0.3056	0.03906	0	0.125	0.1482	0	0.006944
0	359	12.87	0.3348	0.006087	0.1929	0.8071	0.8177	0.3018	0.006036	0.2822	0.7178	0.6542	0.09361	0.2462	0.106	0.2545	0.1487	0.4403	0.1879	0.4365	0.9192	0.76	0.898	0.7619	0.2083	0.07639	0	0.1235	0.02083	0	0.05461	0	0.3194	0.03857	0	0.1319	0.1483	0	0.006944
